:ID,:LABEL,statement_id,full_name,first_name,last_name,age,date_of_birth,gender,occupation,employer,phone,alt_phone,email,residential_address,city,state,zip_code,statement_date,statement_id_ref,claim_id,incident_state,distance_from_scene_ft,relationship_to_claimant,deposition_ready,willing_to_testify,reliability_score,reliability_note,prior_testimony_count,prior_testimony_flag,criminal_record_flag,statement_recorded,statement_notarized,cross_claim_appearance_count,contacted_by_attorney,credibility_flag,same_name_claims_count,professional_witness_flag,same_phone_claims_count,same_address_claims_count,compensation_received_flag,coached_statement_flag
WS-553565-W2,Witness,WS-553565-W2,Ashley Nelson,Ashley,Nelson,38,4/10/1977,Male,Pedestrian,City of Virginia Beach,(848) 356-6788,,ashley.nelson@yahoo.com,"1078 Pine Blvd, Virginia Beach, VA",Virginia Beach,VA,40402,1/14/2015,WS-553565-W2,CLM-553565,VA,184,Unknown,Unknown,Yes,76,No prior testimony history,2,No,No,Audio,No,1,Yes,HIGH,3,Yes,1,1,No,No
WS-331595-W1,Witness,WS-331595-W1,Christopher Parker,Christopher,Parker,21,3/5/1994,Male,Food Truck Vendor,County Government,(520) 229-1182,,christopher.parker@yahoo.com,"6237 Cedar St, Charleston, SC",Charleston,SC,89811,2/17/2015,WS-331595-W1,CLM-331595,SC,179,Stranger/Bystander,Yes,Unknown,97,Corroborated by dashcam,1,No,No,Written,Yes,1,No,HIGH,3,Yes,1,1,No,No
WS-331595-W2,Witness,WS-331595-W2,Susan Lewis,Susan,Lewis,52,9/3/1963,Female,Cyclist,Retired,(482) 358-8398,(571) 343-1886,susan.lewis@yahoo.com,"9537 Oak Blvd, Spartanburg, SC",Spartanburg,SC,94756,2/17/2015,WS-331595-W2,CLM-331595,SC,231,Stranger/Bystander,Yes,No,53,No prior testimony history,3,Yes,No,Audio,No,1,No,MEDIUM,4,Yes,1,1,Yes,No
WS-331595-W3,Witness,WS-331595-W3,Mark Hill,Mark,Hill,51,8/22/1964,Male,Pedestrian,Private Company,(498) 640-3040,(827) 485-6222,mark.hill@gmail.com,"8341 Main Dr, Spartanburg, SC",Spartanburg,SC,81311,2/17/2015,WS-331595-W3,CLM-331595,SC,269,Stranger/Bystander,Unknown,Yes,45,Consistent with physical evidence,1,No,No,Written,No,1,No,LOW,2,No,1,1,No,No
WS-380067-W1,Witness,WS-380067-W1,Jason Clark,Jason,Clark,35,1/25/1980,Female,Delivery Driver,Self-Employed,(318) 439-8684,,jason.clark@outlook.com,"4800 Cedar Ave, Virginia Beach, VA",Virginia Beach,VA,30802,1/30/2015,WS-380067-W1,CLM-380067,VA,332,Stranger/Bystander,Yes,Yes,96,Consistent with physical evidence,1,No,No,Written,Yes,1,No,HIGH,3,Yes,1,1,Yes,No
WS-380067-W2,Witness,WS-380067-W2,Laura Lewis,Laura,Lewis,70,5/21/1945,Male,Construction Worker,City of Virginia Beach,(440) 944-7827,,laura.lewis@yahoo.com,"6470 Cedar Dr, Virginia Beach, VA",Virginia Beach,VA,86257,1/30/2015,WS-380067-W2,CLM-380067,VA,42,Stranger/Bystander,Yes,Yes,53,Statement matches police report,0,No,No,Audio,No,1,No,MEDIUM,3,Yes,1,1,No,No
WS-380067-W3,Witness,WS-380067-W3,Melissa Parker,Melissa,Parker,42,10/24/1973,Male,Mail Carrier,City of Virginia Beach,(215) 728-6058,(741) 338-9543,melissa.parker@outlook.com,"8118 Oak Ave, Virginia Beach, VA",Virginia Beach,VA,47447,1/30/2015,WS-380067-W3,CLM-380067,VA,79,Friend of Claimant,Yes,Yes,62,Prior testimony flagged,4,Yes,No,Written,No,1,Yes,MEDIUM,2,No,1,1,No,No
WS-360770-W1,Witness,WS-360770-W1,Melissa Green,Melissa,Green,44,1/8/1971,Male,Rideshare Driver,Retired,(938) 712-9856,,melissa.green@gmail.com,"8905 Oak Dr, Norfolk, VA",Norfolk,VA,52904,2/3/2015,WS-360770-W1,CLM-360770,VA,381,Stranger/Bystander,Yes,Yes,60,Corroborated by dashcam,2,No,No,Written,Yes,1,No,MEDIUM,2,No,1,1,No,No
WS-360770-W2,Witness,WS-360770-W2,Susan Lewis,Susan,Lewis,61,12/22/1954,Female,Pedestrian,Unemployed,(605) 505-6371,,susan.lewis@yahoo.com,"5949 Cedar Blvd, Norfolk, VA",Norfolk,VA,37414,2/3/2015,WS-360770-W2,CLM-360770,VA,233,Passerby,No,Unknown,97,Inconsistency in timeline,1,No,No,Written,Yes,1,Yes,HIGH,4,Yes,1,1,No,No
WS-360770-W3,Witness,WS-360770-W3,Kevin Green,Kevin,Green,20,3/20/1995,Male,Delivery Driver,Retired,(765) 380-7948,,kevin.green@yahoo.com,"3299 Maple Blvd, Roanoke, VA",Roanoke,VA,83354,2/3/2015,WS-360770-W3,CLM-360770,VA,178,Neighbor,Yes,Unknown,99,Statement matches police report,5,Yes,No,Written,No,1,No,HIGH,3,Yes,1,1,No,Yes
WS-958785-W1,Witness,WS-958785-W1,Stephanie Nelson,Stephanie,Nelson,58,5/6/1957,Male,Food Truck Vendor,Self-Employed,(586) 524-3085,(988) 846-5573,stephanie.nelson@gmail.com,"7387 Maple St, Spartanburg, SC",Spartanburg,SC,61933,1/31/2015,WS-958785-W1,CLM-958785,SC,89,Unknown,No,Unknown,88,Statement matches police report,0,No,No,Written,No,1,Yes,HIGH,1,No,1,1,No,No
WS-958785-W2,Witness,WS-958785-W2,Michelle Collins,Michelle,Collins,52,9/25/1963,Female,Real Estate Agent Who Had Just Parked,County Government,(582) 723-6438,,michelle.collins@gmail.com,"6593 Main St, Greenville, SC",Greenville,SC,61649,1/31/2015,WS-958785-W2,CLM-958785,SC,53,Friend of Claimant,Yes,No,46,Prior testimony flagged,1,No,No,Written,Yes,1,No,LOW,4,Yes,1,1,No,Yes
WS-340614-W1,Witness,WS-340614-W1,Melissa King,Melissa,King,36,7/6/1979,Male,Nurse Heading To Work,Retired,(361) 658-6010,(970) 686-6068,melissa.king@outlook.com,"8841 Maple Dr, Morgantown, WV",Morgantown,WV,80936,1/29/2015,WS-340614-W1,CLM-340614,WV,312,Unknown,No,Yes,68,No prior testimony history,0,No,No,Audio,Yes,1,No,MEDIUM,2,No,1,1,No,No
WS-435784-W1,Witness,WS-435784-W1,Susan Campbell,Susan,Campbell,28,2/5/1987,Female,Mail Carrier,Unemployed,(862) 917-5954,(244) 262-9741,susan.campbell@gmail.com,"3407 Cedar Ave, New York, NY",New York,NY,51576,1/7/2015,WS-435784-W1,CLM-435784,NY,239,Friend of Claimant,No,Yes,93,Corroborated by dashcam,0,No,No,Written,No,1,No,HIGH,6,Yes,1,1,Yes,No
WS-435784-W2,Witness,WS-435784-W2,Melissa Green,Melissa,Green,43,11/13/1972,Male,Nurse Heading To Work,Unemployed,(365) 681-2201,,melissa.green@gmail.com,"4481 Cedar Dr, Albany, NY",Albany,NY,68950,1/7/2015,WS-435784-W2,CLM-435784,NY,238,Stranger/Bystander,No,Yes,49,No prior testimony history,3,Yes,No,,No,1,No,LOW,2,No,1,1,No,No
WS-563837-W1,Witness,WS-563837-W1,Kevin Nelson,Kevin,Nelson,21,1/7/1994,Female,Cyclist,County Government,(543) 983-1491,(884) 876-3072,kevin.nelson@outlook.com,"8597 Main Blvd, Columbia, SC",Columbia,SC,44956,1/20/2015,WS-563837-W1,CLM-563837,SC,186,Stranger/Bystander,Yes,Yes,49,Inconsistency in timeline,5,Yes,No,Audio,No,1,No,LOW,3,Yes,1,1,No,No
WS-563837-W2,Witness,WS-563837-W2,Laura Turner,Laura,Turner,66,12/9/1949,Female,Jogger,Self-Employed,(254) 751-7016,,laura.turner@yahoo.com,"7321 Pine Ave, Charleston, SC",Charleston,SC,30533,1/20/2015,WS-563837-W2,CLM-563837,SC,86,Neighbor,Yes,Unknown,81,No prior testimony history,3,Yes,No,Audio,No,1,No,HIGH,1,No,1,1,No,No
WS-563837-W3,Witness,WS-563837-W3,Mark Clark,Mark,Clark,38,4/17/1977,Female,Dog Walker,Self-Employed,(419) 682-4561,(737) 764-2947,mark.clark@gmail.com,"9418 Main Dr, Greenville, SC",Greenville,SC,58159,1/20/2015,WS-563837-W3,CLM-563837,SC,47,Stranger/Bystander,Yes,Yes,72,Consistent with physical evidence,1,No,No,Written,No,1,No,MEDIUM,4,Yes,1,1,Yes,No
WS-533941-W1,Witness,WS-533941-W1,Steven Evans,Steven,Evans,21,4/10/1994,Male,College Student Waiting For The Bus,Unemployed,(208) 527-3997,,steven.evans@outlook.com,"7109 Oak Ave, Dayton, OH",Dayton,OH,60022,2/4/2015,WS-533941-W1,CLM-533941,OH,358,Unknown,Unknown,Yes,62,Corroborated by dashcam,4,Yes,No,Written,No,1,Yes,MEDIUM,3,Yes,1,1,Yes,No
WS-265026-W1,Witness,WS-265026-W1,Jason Hall,Jason,Hall,45,3/26/1970,Male,Nurse Heading To Work,Retired,(373) 885-1787,(894) 489-8136,jason.hall@yahoo.com,"1905 Oak St, Charleston, SC",Charleston,SC,43551,1/12/2015,WS-265026-W1,CLM-265026,SC,140,Stranger/Bystander,Yes,Yes,66,No prior testimony history,1,No,No,,No,1,Yes,MEDIUM,6,Yes,1,1,Yes,No
WS-354481-W1,Witness,WS-354481-W1,Jessica Hill,Jessica,Hill,19,7/26/1996,Male,Jogger,City of Virginia Beach,(708) 949-5542,,jessica.hill@yahoo.com,"9868 Maple Dr, Virginia Beach, VA",Virginia Beach,VA,41273,2/28/2015,WS-354481-W1,CLM-354481,VA,265,Stranger/Bystander,Yes,Unknown,84,Consistent with physical evidence,1,No,No,Written,Yes,1,Yes,HIGH,3,Yes,1,1,No,No
WS-354481-W2,Witness,WS-354481-W2,Michelle Evans,Michelle,Evans,56,5/20/1959,Male,Nearby Shop Owner,Retired,(722) 231-4437,,michelle.evans@yahoo.com,"733 Main Dr, Virginia Beach, VA",Virginia Beach,VA,86641,2/28/2015,WS-354481-W2,CLM-354481,VA,435,Stranger/Bystander,Yes,Yes,45,Corroborated by dashcam,5,Yes,No,Written,No,1,No,LOW,5,Yes,1,1,No,No
WS-566720-W1,Witness,WS-566720-W1,Jessica Young,Jessica,Young,66,4/7/1949,Female,Construction Worker,County Government,(298) 720-1085,,jessica.young@gmail.com,"3720 Maple Dr, Charleston, WV",Charleston,WV,86848,1/8/2015,WS-566720-W1,CLM-566720,WV,144,Friend of Claimant,Yes,Unknown,77,Prior testimony flagged,1,No,No,Written,No,1,Yes,HIGH,6,Yes,1,1,Yes,Yes
WS-566720-W2,Witness,WS-566720-W2,Ashley Lee,Ashley,Lee,32,7/24/1983,Male,Rideshare Driver,County Government,(347) 569-9785,,ashley.lee@yahoo.com,"3256 Oak Blvd, Huntington, WV",Huntington,WV,17175,1/8/2015,WS-566720-W2,CLM-566720,WV,498,Stranger/Bystander,No,No,82,Corroborated by dashcam,0,No,No,Written,No,1,No,HIGH,2,No,1,1,No,No
WS-832746-W1,Witness,WS-832746-W1,Paul King,Paul,King,64,5/19/1951,Male,Mail Carrier,Self-Employed,(938) 748-8440,,paul.king@gmail.com,"5736 Cedar Dr, Columbia, SC",Columbia,SC,60662,1/25/2015,WS-832746-W1,CLM-832746,SC,222,Neighbor,Unknown,Unknown,57,Consistent with physical evidence,4,Yes,No,Video,Yes,1,No,MEDIUM,4,Yes,1,1,No,No
WS-832746-W2,Witness,WS-832746-W2,Kevin Hall,Kevin,Hall,60,5/18/1955,Female,Mail Carrier,City of Charleston,(663) 317-4453,,kevin.hall@outlook.com,"9615 Main Ave, Charleston, SC",Charleston,SC,19360,1/25/2015,WS-832746-W2,CLM-832746,SC,247,Friend of Claimant,Yes,Yes,80,No prior testimony history,2,No,No,Audio,No,1,No,HIGH,2,No,1,1,No,No
WS-216738-W1,Witness,WS-216738-W1,Amanda Collins,Amanda,Collins,36,12/3/1979,Female,Food Truck Vendor,Private Company,(606) 441-2709,(878) 611-5032,amanda.collins@outlook.com,"950 Cedar Blvd, Greensboro, NC",Greensboro,NC,12503,2/1/2015,WS-216738-W1,CLM-216738,NC,102,Passerby,No,No,91,No prior testimony history,2,No,No,Written,Yes,1,No,HIGH,4,Yes,1,1,No,Yes
WS-216738-W2,Witness,WS-216738-W2,Kevin Lee,Kevin,Lee,21,11/28/1994,Female,Nurse Heading To Work,County Government,(478) 876-2221,(609) 312-7177,kevin.lee@outlook.com,"5460 Maple Blvd, Charlotte, NC",Charlotte,NC,82287,2/1/2015,WS-216738-W2,CLM-216738,NC,491,Stranger/Bystander,No,Yes,54,No prior testimony history,1,No,No,Written,Yes,1,No,MEDIUM,1,No,1,1,No,No
WS-369048-W1,Witness,WS-369048-W1,Brian Clark,Brian,Clark,54,5/25/1961,Female,Nearby Shop Owner,Private Company,(217) 733-5382,,brian.clark@yahoo.com,"1938 Maple Dr, Huntington, WV",Huntington,WV,78798,2/21/2015,WS-369048-W1,CLM-369048,WV,443,Friend of Claimant,No,Yes,95,Corroborated by dashcam,5,Yes,No,Written,No,1,No,HIGH,2,No,1,1,No,No
WS-514424-W1,Witness,WS-514424-W1,Christopher Parker,Christopher,Parker,37,10/2/1978,Male,Dog Walker,Retired,(581) 442-7104,,christopher.parker@yahoo.com,"7727 Maple Dr, Charlotte, NC",Charlotte,NC,70643,1/30/2015,WS-514424-W1,CLM-514424,NC,492,Stranger/Bystander,Unknown,No,94,Statement matches police report,4,Yes,No,,No,1,No,HIGH,3,Yes,1,1,No,Yes
WS-954191-W1,Witness,WS-954191-W1,Eric Mitchell,Eric,Mitchell,52,10/24/1963,Male,Nearby Shop Owner,Unemployed,(234) 207-2924,(865) 939-3404,eric.mitchell@gmail.com,"5127 Cedar St, Roanoke, VA",Roanoke,VA,64512,1/31/2015,WS-954191-W1,CLM-954191,VA,385,Neighbor,Yes,Yes,85,Inconsistency in timeline,1,No,No,Audio,No,1,No,HIGH,5,Yes,1,1,No,No
WS-954191-W2,Witness,WS-954191-W2,Linda Jones,Linda,Jones,43,3/5/1972,Female,Dog Walker,City of Roanoke,(713) 832-5374,,linda.jones@yahoo.com,"8980 Maple Ave, Roanoke, VA",Roanoke,VA,38250,1/31/2015,WS-954191-W2,CLM-954191,VA,297,Unknown,Yes,Yes,96,Prior testimony flagged,3,Yes,No,Written,No,1,No,HIGH,3,Yes,1,1,No,Yes
WS-150181-W1,Witness,WS-150181-W1,Stephanie Parker,Stephanie,Parker,65,6/18/1950,Male,Mail Carrier,Self-Employed,(731) 326-1106,,stephanie.parker@yahoo.com,"5262 Cedar Ave, Spartanburg, SC",Spartanburg,SC,65946,1/13/2015,WS-150181-W1,CLM-150181,SC,302,Passerby,No,Yes,90,Corroborated by dashcam,0,No,No,Written,No,1,Yes,HIGH,1,No,1,1,No,No
WS-150181-W2,Witness,WS-150181-W2,Susan Allen,Susan,Allen,60,7/28/1955,Male,College Student Waiting For The Bus,Retired,(827) 427-1787,(456) 996-7489,susan.allen@yahoo.com,"9543 Main Ave, Columbia, SC",Columbia,SC,57366,1/13/2015,WS-150181-W2,CLM-150181,SC,274,Stranger/Bystander,Yes,Yes,54,Statement matches police report,4,Yes,No,Written,Yes,1,Yes,MEDIUM,4,Yes,1,1,Yes,No
WS-150181-W3,Witness,WS-150181-W3,Christopher Ramirez,Christopher,Ramirez,58,6/21/1957,Male,School Bus Driver,Unemployed,(410) 832-7095,(213) 253-7437,christopher.ramirez@gmail.com,"707 Oak Blvd, Spartanburg, SC",Spartanburg,SC,91931,1/13/2015,WS-150181-W3,CLM-150181,SC,154,Stranger/Bystander,Yes,Yes,100,Inconsistency in timeline,0,No,No,Written,No,1,No,HIGH,3,Yes,1,1,No,Yes
WS-388671-W1,Witness,WS-388671-W1,Mark Reed,Mark,Reed,25,7/8/1990,Male,School Bus Driver,County Government,(509) 453-8918,(774) 939-9400,mark.reed@yahoo.com,"530 Oak Blvd, Morgantown, WV",Morgantown,WV,46584,2/16/2015,WS-388671-W1,CLM-388671,WV,112,Stranger/Bystander,Unknown,Unknown,81,Statement matches police report,4,Yes,No,Written,No,1,No,HIGH,2,No,1,1,No,No
WS-388671-W2,Witness,WS-388671-W2,Michelle Green,Michelle,Green,72,12/3/1943,Female,Nearby Shop Owner,Unemployed,(348) 204-5104,,michelle.green@outlook.com,"267 Main St, Charleston, WV",Charleston,WV,83482,2/16/2015,WS-388671-W2,CLM-388671,WV,240,Friend of Claimant,No,No,84,Corroborated by dashcam,3,Yes,No,Written,Yes,1,No,HIGH,2,No,1,1,No,No
WS-412703-W1,Witness,WS-412703-W1,Kevin Allen,Kevin,Allen,71,10/3/1944,Male,Cyclist,County Government,(886) 789-4044,(635) 829-5144,kevin.allen@outlook.com,"6962 Cedar Dr, Virginia Beach, VA",Virginia Beach,VA,80014,2/28/2015,WS-412703-W1,CLM-412703,VA,464,Coworker,No,Unknown,69,Corroborated by dashcam,0,No,No,Written,Yes,1,No,MEDIUM,3,Yes,1,1,Yes,No
WS-412703-W2,Witness,WS-412703-W2,Laura Carter,Laura,Carter,65,9/1/1950,Male,Retired Police Officer Walking Their Dog,County Government,(389) 454-2802,,laura.carter@yahoo.com,"7437 Maple St, Richmond, VA",Richmond,VA,89400,2/28/2015,WS-412703-W2,CLM-412703,VA,350,Passerby,Yes,No,65,Prior testimony flagged,4,Yes,No,Written,No,1,No,MEDIUM,2,No,1,1,No,No
WS-347984-W1,Witness,WS-347984-W1,Steven Clark,Steven,Clark,69,1/24/1946,Male,Construction Worker,Unemployed,(714) 673-7614,,steven.clark@outlook.com,"7000 Oak Dr, Norfolk, VA",Norfolk,VA,43966,1/2/2015,WS-347984-W1,CLM-347984,VA,90,Passerby,No,No,52,Consistent with physical evidence,2,No,No,Written,No,1,No,MEDIUM,3,Yes,1,1,Yes,No
WS-347984-W2,Witness,WS-347984-W2,Paul Wright,Paul,Wright,46,4/7/1969,Male,Rideshare Driver,Unemployed,(600) 263-4631,,paul.wright@yahoo.com,"2986 Maple Ave, Roanoke, VA",Roanoke,VA,26600,1/2/2015,WS-347984-W2,CLM-347984,VA,37,Stranger/Bystander,Yes,Unknown,77,Consistent with physical evidence,0,No,No,Video,No,1,No,HIGH,3,Yes,1,1,No,Yes
WS-626074-W1,Witness,WS-626074-W1,Kevin Smith,Kevin,Smith,35,6/4/1980,Female,Mail Carrier,City of Charleston,(700) 698-3783,(504) 990-3750,kevin.smith@outlook.com,"7658 Maple Dr, Charleston, SC",Charleston,SC,70025,1/13/2015,WS-626074-W1,CLM-626074,SC,406,Stranger/Bystander,Unknown,Unknown,46,Inconsistency in timeline,2,No,No,Video,No,1,No,LOW,3,Yes,1,1,Yes,Yes
WS-626074-W2,Witness,WS-626074-W2,Jason Adams,Jason,Adams,25,10/3/1990,Female,Retired Police Officer Walking Their Dog,Unemployed,(548) 476-3175,,jason.adams@yahoo.com,"8379 Cedar St, Greenville, SC",Greenville,SC,91158,1/13/2015,WS-626074-W2,CLM-626074,SC,469,Stranger/Bystander,Yes,Yes,82,Inconsistency in timeline,0,No,No,Written,Yes,1,No,HIGH,1,No,1,1,No,No
WS-626074-W3,Witness,WS-626074-W3,Ryan Collins,Ryan,Collins,43,11/6/1972,Female,Dog Walker,Unemployed,(317) 398-6197,(248) 916-5163,ryan.collins@yahoo.com,"8933 Cedar Dr, Charleston, SC",Charleston,SC,62342,1/13/2015,WS-626074-W3,CLM-626074,SC,63,Stranger/Bystander,Unknown,No,45,Inconsistency in timeline,2,No,No,Written,No,1,No,LOW,5,Yes,1,1,No,Yes
WS-218109-W1,Witness,WS-218109-W1,Susan Scott,Susan,Scott,24,2/9/1991,Male,Real Estate Agent Who Had Just Parked,County Government,(608) 267-9739,(671) 981-3982,susan.scott@yahoo.com,"3189 Pine St, Spartanburg, SC",Spartanburg,SC,18379,1/7/2015,WS-218109-W1,CLM-218109,SC,170,Unknown,Unknown,Unknown,91,Consistent with physical evidence,3,Yes,No,,No,1,No,HIGH,1,No,1,1,No,No
WS-218109-W2,Witness,WS-218109-W2,Amanda Evans,Amanda,Evans,65,12/8/1950,Male,Mail Carrier,County Government,(926) 627-4372,,amanda.evans@yahoo.com,"1830 Main Blvd, Columbia, SC",Columbia,SC,30721,1/7/2015,WS-218109-W2,CLM-218109,SC,155,Stranger/Bystander,Yes,Unknown,82,No prior testimony history,5,Yes,No,,Yes,1,No,HIGH,1,No,1,1,No,No
WS-218109-W3,Witness,WS-218109-W3,Linda Reed,Linda,Reed,40,4/28/1975,Male,Pedestrian,Private Company,(985) 524-1679,(921) 913-4693,linda.reed@gmail.com,"1709 Cedar Dr, Spartanburg, SC",Spartanburg,SC,71076,1/7/2015,WS-218109-W3,CLM-218109,SC,444,Stranger/Bystander,Unknown,No,52,Prior testimony flagged,5,Yes,No,Written,Yes,1,Yes,MEDIUM,2,No,1,1,No,No
WS-999435-W1,Witness,WS-999435-W1,Michelle Hall,Michelle,Hall,70,1/8/1945,Male,School Bus Driver,Self-Employed,(967) 984-7103,(603) 502-7232,michelle.hall@outlook.com,"3266 Main Dr, Rochester, NY",Rochester,NY,23391,1/5/2015,WS-999435-W1,CLM-999435,NY,121,Stranger/Bystander,Yes,Yes,83,Statement matches police report,4,Yes,No,Written,No,1,No,HIGH,4,Yes,1,1,No,Yes
WS-999435-W2,Witness,WS-999435-W2,Linda Scott,Linda,Scott,31,10/12/1984,Male,Food Truck Vendor,City of New York,(817) 816-8887,,linda.scott@outlook.com,"8909 Cedar Blvd, New York, NY",New York,NY,28350,1/5/2015,WS-999435-W2,CLM-999435,NY,267,Stranger/Bystander,Unknown,Yes,82,Statement matches police report,3,Yes,No,Audio,No,1,No,HIGH,9,Yes,4,1,Yes,Yes
WS-858060-W1,Witness,WS-858060-W1,Jason King,Jason,King,72,2/21/1943,Female,Rideshare Driver,Private Company,(820) 252-2540,(434) 813-7862,jason.king@yahoo.com,"623 Maple Blvd, Durham, NC",Durham,NC,43644,2/28/2015,WS-858060-W1,CLM-858060,NC,242,Friend of Claimant,Yes,No,77,Corroborated by dashcam,0,No,No,,No,1,Yes,HIGH,2,No,1,1,No,No
WS-500384-W1,Witness,WS-500384-W1,Steven Young,Steven,Young,66,11/3/1949,Male,Postal Worker Making Deliveries,Retired,(222) 863-3946,,steven.young@yahoo.com,"1601 Pine Dr, New York, NY",New York,NY,38845,1/4/2015,WS-500384-W1,CLM-500384,NY,216,Stranger/Bystander,No,Yes,82,Prior testimony flagged,4,Yes,No,Audio,Yes,1,Yes,HIGH,5,Yes,2,1,No,No
WS-500384-W2,Witness,WS-500384-W2,Ryan Nelson,Ryan,Nelson,18,10/24/1997,Male,Dog Walker,Unemployed,(725) 384-8881,,ryan.nelson@gmail.com,"6774 Oak Dr, Buffalo, NY",Buffalo,NY,91495,1/4/2015,WS-500384-W2,CLM-500384,NY,271,Stranger/Bystander,No,Unknown,74,Consistent with physical evidence,1,No,No,Written,Yes,1,No,MEDIUM,4,Yes,1,2,Yes,No
WS-873859-W1,Witness,WS-873859-W1,Jessica Young,Jessica,Young,36,1/25/1979,Male,Dog Walker,Unemployed,(764) 714-6033,,jessica.young@outlook.com,"9701 Pine St, Charleston, WV",Charleston,WV,31107,2/23/2015,WS-873859-W1,CLM-873859,WV,175,Stranger/Bystander,Yes,Yes,87,Inconsistency in timeline,2,No,No,Written,No,1,No,HIGH,6,Yes,1,1,Yes,No
WS-204294-W1,Witness,WS-204294-W1,Jason Lewis,Jason,Lewis,65,2/16/1950,Male,College Student Waiting For The Bus,Retired,(304) 981-5195,,jason.lewis@yahoo.com,"8392 Pine St, Rochester, NY",Rochester,NY,90074,2/10/2015,WS-204294-W1,CLM-204294,NY,149,Unknown,Yes,Yes,98,Consistent with physical evidence,0,No,No,Audio,No,1,No,HIGH,5,Yes,1,1,No,Yes
WS-204294-W2,Witness,WS-204294-W2,Christopher Nelson,Christopher,Nelson,52,9/8/1963,Male,Postal Worker Making Deliveries,Unemployed,(352) 293-3989,(571) 741-8102,christopher.nelson@yahoo.com,"5076 Pine St, New York, NY",New York,NY,65008,2/10/2015,WS-204294-W2,CLM-204294,NY,78,Stranger/Bystander,Yes,Yes,56,No prior testimony history,4,Yes,No,Written,No,1,Yes,MEDIUM,2,No,1,1,No,No
WS-467106-W1,Witness,WS-467106-W1,Kevin Reed,Kevin,Reed,71,1/28/1944,Male,Delivery Driver,City of New York,(308) 488-6204,,kevin.reed@outlook.com,"427 Cedar Blvd, New York, NY",New York,NY,41411,2/16/2015,WS-467106-W1,CLM-467106,NY,148,Stranger/Bystander,Yes,Yes,47,Corroborated by dashcam,1,No,No,Written,No,1,No,LOW,3,Yes,1,1,Yes,Yes
WS-357713-W1,Witness,WS-357713-W1,Ashley Adams,Ashley,Adams,19,5/4/1996,Female,Food Truck Vendor,County Government,(884) 872-4137,(649) 946-2760,ashley.adams@outlook.com,"6679 Maple Dr, Huntington, WV",Huntington,WV,53873,1/4/2015,WS-357713-W1,CLM-357713,WV,105,Stranger/Bystander,No,Yes,40,Inconsistency in timeline,4,Yes,No,Written,Yes,1,No,LOW,2,No,1,1,No,No
WS-357713-W2,Witness,WS-357713-W2,Linda Young,Linda,Young,53,12/21/1962,Female,Jogger,County Government,(747) 495-9925,,linda.young@gmail.com,"5525 Oak Blvd, Morgantown, WV",Morgantown,WV,33645,1/4/2015,WS-357713-W2,CLM-357713,WV,220,Stranger/Bystander,Unknown,Unknown,91,Prior testimony flagged,4,Yes,No,,No,1,Yes,HIGH,3,Yes,1,1,Yes,Yes
WS-890026-W1,Witness,WS-890026-W1,Eric Hill,Eric,Hill,63,9/8/1952,Male,Food Truck Vendor,Private Company,(737) 413-2599,,eric.hill@yahoo.com,"8604 Cedar St, Charleston, WV",Charleston,WV,21194,1/30/2015,WS-890026-W1,CLM-890026,WV,416,Coworker,Yes,Yes,84,Prior testimony flagged,4,Yes,No,Written,No,1,No,HIGH,2,No,2,1,No,No
WS-890026-W2,Witness,WS-890026-W2,Jennifer Lee,Jennifer,Lee,21,1/12/1994,Female,Mail Carrier,County Government,(909) 703-5290,(414) 621-2587,jennifer.lee@outlook.com,"877 Main Dr, Charleston, WV",Charleston,WV,70378,1/30/2015,WS-890026-W2,CLM-890026,WV,364,Stranger/Bystander,Unknown,Yes,97,No prior testimony history,5,Yes,No,Audio,Yes,1,Yes,HIGH,3,Yes,1,1,No,No
WS-876680-W1,Witness,WS-876680-W1,Karen Wright,Karen,Wright,67,12/7/1948,Female,Real Estate Agent Who Had Just Parked,Unemployed,(792) 504-2331,(375) 640-5000,karen.wright@yahoo.com,"9921 Main Dr, New York, NY",New York,NY,84943,1/22/2015,WS-876680-W1,CLM-876680,NY,40,Stranger/Bystander,No,Unknown,87,Corroborated by dashcam,3,Yes,No,Audio,No,1,Yes,HIGH,2,No,1,1,No,No
WS-756981-W1,Witness,WS-756981-W1,Steven Evans,Steven,Evans,19,8/18/1996,Female,School Bus Driver,Retired,(589) 434-6283,,steven.evans@yahoo.com,"5686 Pine Dr, Huntington, WV",Huntington,WV,70271,1/1/2015,WS-756981-W1,CLM-756981,WV,448,Unknown,Unknown,Unknown,100,Inconsistency in timeline,4,Yes,No,Written,Yes,1,No,HIGH,3,Yes,1,1,No,Yes
WS-756981-W2,Witness,WS-756981-W2,Melissa Lee,Melissa,Lee,18,12/22/1997,Female,College Student Waiting For The Bus,Self-Employed,(610) 396-7253,(390) 216-3116,melissa.lee@yahoo.com,"2092 Oak Ave, Morgantown, WV",Morgantown,WV,10480,1/1/2015,WS-756981-W2,CLM-756981,WV,84,Friend of Claimant,No,Yes,51,Statement matches police report,5,Yes,No,Audio,Yes,1,No,MEDIUM,4,Yes,1,1,No,Yes
