:ID,:LABEL,policy_number,first_name,middle_initial,last_name,full_name,date_of_birth,age,gender,marital_status,relationship_to_named_insured,blood_type,citizenship_status,ssn_last4,drivers_license_state,drivers_license_number,primary_email,work_email,phone_home,phone_mobile,phone_work,preferred_contact_method,preferred_language,do_not_call_flag,e_signature_consent,marketing_opt_in,paperless_enrolled,communication_preference,statement_delivery_preference,residential_address,mailing_address,city,state,state_full,zip_code,county,country,address_type,years_at_address,customer_since,months_as_customer,tenure_years,customer_tier,account_status,autopay_enrolled,last_login_date,last_payment_date,payment_history_score,nps_score,churn_risk_score,lifetime_value_usd,deceased_flag,occupation_code,job_title,employer_name,years_with_employer,employment_status,annual_income_band,education_level,capital_gains,capital_loss,net_financial_position,net_worth_band,bankruptcy_history,credit_tier,credit_score_estimate,risk_score,risk_band,prior_claims_count,prior_claims_note,fraud_flag,fraud_investigation_open,siu_referral_flag,watchlist_flag,high_risk_hobby_flag,hobbies_interests,household_members,licensed_drivers_in_household,has_minor_drivers,pets_in_household,social_media_presence,mobile_app_user,online_quote_origin,assigned_agent,agent_code,agency_name,ssn_hash,identity_verification_status,kyc_verified_date,device_id,device_type,browser,ip_address_last_login,ip_flagged,bank_name,bank_account_hash,bank_account_last4,payment_method_token,payment_type_preferred,fraud_history_count,identity_theft_flag,shared_phone_flag,shared_address_flag,shared_bank_flag,cross_policy_entities,linked_entity_count,synthetic_identity_flag,role_switching_flag
CUST-IL-6230-8623,Customer,623032,Emily,D,Gonzalez,Emily D. Gonzalez,7/17/1995,31,Female,Single,unmarried,O+,US Citizen,6913,IL,DL-IL-69830990,egonzalez22@protonmail.com,egonzalez@defense.gov,(630) 401-1749,(630) 549-2521,,SMS Text,English,No,Yes,Opted Out - No Marketing,Yes,Email and Postal Mail,Electronic (PDF via Email),"1128 Lake Ct, Oak Lawn, Il 44083","1128 Lake Ct, Oak Lawn, Il 44083",Oak Lawn,IL,Illinois,44083,Oak Lawn County,USA,Rented,7,1/21/2016,121,10.1,Silver,Active,No - Manual Payment,25/2/2015,21/3/2015,72,5,6,10708.5,No,armed-forces,Navy Veteran,Buckeye Technology Group,2,Part-Time,$100K-$200K,JD,0,0,0,$50K-$100K,,Standard,676,12,Low,3,3 prior claim(s) on record,N,No,No,No,No,camping,3,1,No,Dog,,No,No,Sandra Ashworth,AGT-6987,Midwest Auto Insurance Agency,dc0372f00dd3bfa5,Verified,3/01/2011,DEV-6BD282EC31A0,iPad,Chrome,192.168.212.194,No,PNC,9a94b825c33e11e4,8873,TOK-A191DA42551A55CA,ACH/Bank Transfer,0,No,No,No,No,5,7,No,No
CUST-OH-9354-8873,Customer,935442,Timothy,W,Brown,Timothy W. Brown,12/9/1987,39,Male,Single,unmarried,A+,US Citizen,2209,OH,DL-OH-71627337,timothy.brown@msn.com,,(216) 400-4848,(440) 709-4245,,SMS Text,English,No,Yes,Opted In - Email Only,No,Email and Postal Mail,Paper Copy via Postal Mail,"3054 Hillcrest Dr, Elyria, Oh 46663","3054 Hillcrest Dr, Elyria, Oh 46663",Elyria,OH,Ohio,46663,Elyria County,USA,Owned,9,6/22/2011,176,14.7,Silver,Active,Yes - Credit Card,28/1/2015,17/4/2015,89,8,31,20027.04,No,armed-forces,Air Force Veteran,Metro Transit Authority,17,Self-Employed,$100K-$200K,College,0,-56600,-56600,<$50K,,Non-Standard,605,24,Low,0,0 prior claim(s) on record,N,No,No,No,No,sleeping,1,1,No,Cat,LinkedIn,Yes,Yes,Michael Patel,AGT-4623,Tri-State Coverage Associates,ce3c604dcdc9a8b7,Verified,8/01/2011,DEV-155A1EFC686B,Desktop/Mac,Unknown,192.168.15.131,No,Citibank,60ef35698138fb83,3417,TOK-7DF664FB7577C100,Money Order,0,No,No,No,No,5,0,No,No
CUST-IL-1068-4277,Customer,106873,Kevin,F,Howard,Kevin F. Howard,9/16/1989,37,Male,Married,wife,B-,US Citizen,1272,IL,DL-IL-58492297,khoward47@icloud.com,khoward@support.tech,(618) 687-1620,(847) 961-9257,,Online Portal,English,No,Yes,Opted Out - No Marketing,Yes,SMS and Email,Both Electronic and Paper,"9269 Ridge Ln, Orland Park, Il 44643","9269 Ridge Ln, Orland Park, Il 44643",Orland Park,IL,Illinois,44643,Orland Park County,USA,Rented,4,11/21/2012,159,13.2,Silver,Active,No - Manual Payment,21/2/2015,22/12/2015,80,9,45,11850.27,No,tech-support,IT Support Specialist,Keystone Industrial Corp.,12,Retired,$60K-$100K,Associate,0,-53700,-53700,<$50K,,Non-Standard,607,98,High,3,3 prior claim(s) on record,N,No,No,Yes,No,camping,3,2,No,Multiple,Instagram,Yes,No,Kevin Callahan,AGT-5432,Central Midwest Agency,a36db26054c876d3,Verified,11/01/2015,DEV-F2797C438DC7,Unknown,Firefox,192.168.118.231,No,Capital One,8cae1f662cff91cd,9440,TOK-E250E9B034D601D9,Check,0,No,No,No,No,3,5,No,No
CUST-IN-5638-2908,Customer,563878,Jessica,P,Ruiz,Jessica P. Ruiz,5/23/1996,30,Female,Married,husband,AB-,Work Visa,6781,IN,DL-IN-74010805,ruiz.j9@live.com,,(219) 794-9524,(765) 713-3736,,Postal Mail,English,No,Yes,Opted Out - No Marketing,Yes,Email Primary / Postal for Legal Notices,Electronic (PDF via Email),"6134 Patriot Rd, Terre Haute, In 43823","6134 Patriot Rd, Terre Haute, In 43823",Terre Haute,IN,Indiana,43823,Terre Haute County,USA,Rented,7,2/21/2016,120,10.0,Silver,Active,Yes - Credit Card,5/7/2015,26/5/2015,98,10,19,9566.4,No,priv-house-serv,Housekeeper,Inland Empire Services,7,Full-Time,$100K-$200K,Associate,39600,-64300,-24700,<$50K,Chapter 7,Non-Standard,597,66,Medium,1,1 prior claim(s) on record,N,No,No,No,No,movies,5,3,No,,Twitter/X,Yes,Yes,Kevin Callahan,AGT-1800,Tri-State Coverage Associates,24e81f0beea3746c,Verified,5/01/2014,DEV-BC921CF193B3,Desktop/Windows,Safari,192.168.104.112,No,Capital One,1513eee2fd55d795,399,TOK-882A60C98537608F,Check,0,No,No,No,No,0,5,No,No
CUST-IN-6208-8757,Customer,620855,Mark,F,Torres,Mark F. Torres,9/12/1991,35,Male,Single,unmarried,AB+,US Citizen,9223,IN,DL-IN-41410784,mark.torres@comcast.net,,(317) 476-1671,(812) 422-6158,(317) 984-4431,Email,English,No,Yes,Opted In - Postal Only,Yes,Postal Mail Only,Both Electronic and Paper,"5784 Birch Blvd, Fort Wayne, In 46831","5784 Birch Blvd, Fort Wayne, In 46831",Fort Wayne,IN,Indiana,46831,Fort Wayne County,USA,Rented,13,6/21/2008,212,17.7,Gold,Active,No - Manual Payment,4/7/2015,22/2/2015,77,1,79,19855.92,No,priv-house-serv,Nanny,Valley View Properties,4,Full-Time,$60K-$100K,MD,35400,-49200,-13800,<$50K,,Standard,657,98,High,2,2 prior claim(s) on record,N,No,No,Yes,No,video-games,1,1,No,Cat,Facebook,Yes,Yes,James Sullivan,AGT-2345,Midwest Auto Insurance Agency,95bf92091e157e49,Verified,2/01/2012,DEV-5CAA06B10048,iPhone,Unknown,192.168.201.32,No,Wells Fargo,43da2367de816bee,845,TOK-8E927090522803FD,Money Order,0,No,No,No,No,4,2,No,No
CUST-IL-5831-5940,Customer,583169,Karen,H,Morris,Karen H. Morris,12/2/1981,45,Female,Married,wife,AB+,US Citizen,9426,IL,DL-IL-40652733,karen.morris@aol.com,kmorris@retail.biz,(847) 482-6484,(312) 433-9588,,Online Portal,English,No,Yes,Opted In - Postal Only,Yes,Postal Mail Only,Electronic (PDF via Email),"3049 Magnolia Blvd, Rockford, Il 47630","Po Box 8689, Rockford, Il 47630",Rockford,IL,Illinois,47630,Rockford County,USA,Rented,7,12/21/2001,290,24.2,Gold,Active,Yes - Credit Card,28/3/2015,12/10/2015,76,9,23,26221.8,No,sales,Business Development Rep,Heartland Retail Corp.,12,Full-Time,$30K-$60K,JD,0,-61000,-61000,<$50K,,Non-Standard,568,100,High,2,2 prior claim(s) on record,Y,No,No,Yes,No,cross-fit,5,2,No,,,No,Yes,Sandra Patel,AGT-3549,Prairie State Insurance Partners,6afd82994e2913a6,Verified,10/01/2012,DEV-684B94CF1187,Desktop/Windows,Safari,192.168.100.224,No,Wells Fargo,33ece7221b4b96fa,1591,TOK-44E5FB4B1E5B40A2,Money Order,2,No,No,No,No,3,6,No,No
CUST-OH-3376-7879,Customer,337677,Brenda,H,Hill,Brenda H. Hill,7/3/1984,42,Female,Married,wife,AB-,US Citizen,4035,OH,DL-OH-88332738,bhill93@live.com,bhill@repairs.net,(419) 337-7115,,,Email,English,No,Yes,Opted In - Postal Only,Yes,SMS and Email,Electronic (PDF via Email),"1571 Summit Way, Parma, Oh 45033","1571 Summit Way, Parma, Oh 45033",Parma,OH,Ohio,45033,Parma County,USA,Family-Owned,6,3/22/2001,299,24.9,Gold,Active,Yes - ACH Bank Draft,17/3/2015,3/8/2015,90,5,74,35814.22,No,craft-repair,Electrician,Keystone Industrial Corp.,6,Unemployed,$30K-$60K,Associate,25000,0,25000,$50K-$100K,,Preferred,745,85,High,3,3 prior claim(s) on record,N,No,No,No,No,movies,3,3,No,,,Yes,No,Angela Nguyen,AGT-7413,Lakefront Coverage Group,0dd89cb8375865b4,Pending,12/01/2013,DEV-05064C7A2D68,iPad,Unknown,192.168.80.22,No,US Bank,8d8b6c3d5d55b58d,4048,TOK-19A587EBFC8E5441,Credit Card,0,No,No,No,No,3,0,No,No
CUST-IL-4459-8524,Customer,445973,Daniel,K,Morris,Daniel K. Morris,3/18/2000,26,Male,Other,own-child,O-,US Citizen,1832,IL,DL-IL-37542234,morris.d4@sbcglobal.net,,(312) 879-7987,(312) 893-3677,(312) 471-9816,Phone Call,English,No,Yes,Opted In - Email Only,Yes,Email Primary / Postal for Legal Notices,Both Electronic and Paper,"2814 Hillcrest Ave, Berwyn, Il 47650","2814 Hillcrest Ave, Berwyn, Il 47650",Berwyn,IL,Illinois,47650,Berwyn County,USA,Rented,4,8/21/2020,66,5.5,Silver,Active,Yes - ACH Bank Draft,13/10/2015,25/9/2015,88,7,72,5435.76,No,armed-forces,Active Duty Servicemember,Keystone Industrial Corp.,4,Full-Time,$60K-$100K,College,0,0,0,$50K-$100K,,Standard,633,99,High,3,3 prior claim(s) on record,Y,No,No,Yes,Yes,skydiving,3,3,No,Dog,,Yes,Yes,Karen Patel,AGT-1183,Lakefront Coverage Group,d471ad97830e8f7a,Verified,9/01/2013,DEV-CA2E3AA97465,Desktop/Mac,Unknown,192.168.205.103,No,Citibank,25b029c9a41626ba,2779,TOK-13352FE58D20FD22,Check,3,No,No,No,No,0,0,No,Yes
CUST-IL-1566-1403,Customer,156694,Scott,M,Morris,Scott M. Morris,6/22/1979,47,Male,Other,other-relative,A+,Permanent Resident,7007,IL,DL-IL-53624093,scott.morris@sbcglobal.net,smorris@protonmail.com,(815) 723-6501,(309) 853-9600,,Online Portal,English,No,Yes,Opted In - Postal Only,No,Postal Mail Only,Paper Copy via Postal Mail,"8179 Clearwater Pl, Joliet, Il 60056","8179 Clearwater Pl, Joliet, Il 60056",Joliet,IL,Illinois,60056,Joliet County,USA,Rented,21,4/22/1998,334,27.8,Gold,Active,Yes - ACH Bank Draft,6/7/2015,8/4/2015,85,4,7,34482.16,No,protective-serv,Employed,Buckeye Technology Group,20,Full-Time,>$200K,Masters,0,0,0,$50K-$100K,Chapter 7,Standard,640,41,Medium,1,1 prior claim(s) on record,N,No,No,No,No,sleeping,1,1,No,Dog,Twitter/X,No,Yes,Lisa Okafor,AGT-4718,Prairie State Insurance Partners,992231d6e096f644,Failed,7/01/2011,DEV-4F02DE6640B0,Android,Edge,192.168.167.161,No,Citibank,21b794562f9010c4,9816,TOK-9C410D7B8E1E0546,ACH/Bank Transfer,0,No,No,No,No,5,2,No,No
CUST-IN-4219-4495,Customer,421940,Sandra,N,Green,Sandra N. Green,11/15/1988,38,Female,Single,unmarried,A+,Unknown,8614,IN,DL-IN-67801141,sandra.green@aol.com,,(812) 723-7239,,,Phone Call,English,No,No,Opted In - All Channels,Yes,Email Primary / Postal for Legal Notices,Online Portal Only,"3866 Brookside Ave, Gary, In 60075","3866 Brookside Ave, Gary, In 60075",Gary,IN,Indiana,60075,Gary County,USA,Rented,7,2/20/2008,216,18.0,Gold,Active,No - Manual Payment,1/8/2015,9/4/2015,63,2,60,24924.24,No,tech-support,Help Desk Analyst,Buckeye Technology Group,16,Self-Employed,$30K-$60K,Associate,0,0,0,$50K-$100K,,Standard,667,36,Low,0,0 prior claim(s) on record,Y,No,No,No,No,board-games,2,2,No,Cat,,Yes,No,Robert Ashworth,AGT-3438,Tri-State Coverage Associates,c1f35ab8eda72e7f,Verified,4/01/2010,DEV-55D1DC501E88,iPhone,Edge,192.168.96.5,No,US Bank,390b818600a357cf,6900,TOK-38DFBD2AAE45822C,ACH/Bank Transfer,0,No,Yes,No,No,3,5,No,No
CUST-IN-6132-2320,Customer,613226,Richard,N,Rivera,Richard N. Rivera,12/10/1998,28,Male,Single,unmarried,AB-,US Citizen,2878,IN,DL-IN-41843651,richard.rivera@gmail.com,,(317) 979-1792,(219) 546-4152,(317) 921-7444,Phone Call,English,No,Yes,Opted In - Email Only,Yes,Email Only,Electronic (PDF via Email),"785 Chestnut St, Fort Wayne, In 43930","785 Chestnut St, Fort Wayne, In 43930",Fort Wayne,IN,Indiana,43930,Fort Wayne County,USA,Owned,1,12/22/2018,86,7.2,Silver,Active,Yes - Credit Card,11/4/2015,20/9/2015,71,2,83,11431.12,No,transport-moving,Bus Driver,Buckeye Technology Group,5,Full-Time,$100K-$200K,PhD,75800,0,75800,$100K-$250K,,Preferred Plus,784,18,Low,3,3 prior claim(s) on record,N,No,No,No,No,hiking,1,1,No,,Twitter/X,Yes,No,James Morrison,AGT-7747,Tri-State Coverage Associates,395bc3100aa9491b,Verified,9/01/2011,DEV-C1989B713AEE,iPhone,Safari,192.168.14.82,No,Bank of America,c9e1a1a7c1647ee4,456,TOK-BE6F56E858CD7B56,Debit Card,0,No,No,No,No,2,0,No,No
CUST-OH-8044-9316,Customer,804410,Gregory,G,Lewis,Gregory G. Lewis,10/24/1970,56,Male,Other,own-child,A+,US Citizen,7110,OH,DL-OH-18724142,gregory607@me.com,,(216) 448-6644,,,SMS Text,English,No,Yes,Opted In - All Channels,Yes,Postal Mail Only,Electronic (PDF via Email),"7589 Meadow Ave, Cleveland, Oh 46072","7589 Meadow Ave, Cleveland, Oh 46072",Cleveland,OH,Ohio,46072,Cleveland County,USA,Owned,15,5/22/1990,429,35.8,Platinum,Active,Yes - Credit Card,18/12/2015,27/12/2015,78,4,10,40321.71,No,machine-op-inspct,Assembly Line Worker,Crossroads Distribution Co.,11,Self-Employed,$30K-$60K,Associate,67400,-43800,23600,$50K-$100K,,Preferred,753,58,Medium,2,2 prior claim(s) on record,N,No,No,No,Yes,skydiving,2,2,No,,Facebook,Yes,No,Sandra Nguyen,AGT-2899,Prairie State Insurance Partners,fe55504df00e37fc,Verified,12/01/2015,DEV-B6596C5C0189,Unknown,Firefox,192.168.212.119,No,Citibank,192c62bd10457ca7,7436,TOK-86A4A4AD7DDAB562,ACH/Bank Transfer,0,No,No,No,No,0,0,No,No
CUST-IN-5535-3227,Customer,553565,Sharon,C,Roberts,Sharon C. Roberts,5/10/1983,43,Female,Married,husband,AB+,US Citizen,4556,IN,DL-IN-49039740,sharon.roberts@icloud.com,,(260) 778-2734,(765) 686-8612,,Online Portal,Hindi,No,Yes,Opted Out - No Marketing,No,Email and Postal Mail,Paper Copy via Postal Mail,"9298 Ridge Blvd, Muncie, In 61863","9298 Ridge Blvd, Muncie, In 61863",Muncie,IN,Indiana,61863,Muncie County,USA,Rented,7,9/20/2004,257,21.4,Gold,Active,No - Manual Payment,7/1/2015,9/2/2015,75,9,80,19912.36,No,handlers-cleaners,Employed,Allied Automotive Services,15,Full-Time,$30K-$60K,PhD,46400,-74300,-27900,<$50K,,Non-Standard,555,55,Medium,1,1 prior claim(s) on record,N,No,No,No,Yes,base-jumping,3,1,Yes,Multiple,Instagram,Yes,No,David Sullivan,AGT-5459,Lakefront Coverage Group,129a377b3381fa0e,Verified,1/01/2012,DEV-75AD62FEB286,iPhone,Safari,192.168.152.170,No,US Bank,62080e9422940d69,2224,TOK-1C3BC3332B482E97,Credit Card,0,No,No,No,No,5,1,No,No
CUST-IL-3995-6161,Customer,399524,Steven,P,Cox,Steven P. Cox,11/26/1992,34,Male,Single,not-in-family,AB-,Permanent Resident,2132,IL,DL-IL-22666730,steven.cox@verizon.net,scox@itservices.net,(773) 297-8585,(309) 423-2124,,Phone Call,English,No,Yes,Opted In - Email Only,No,Email Only,Paper Copy via Postal Mail,"9204 Riverside Rd, Decatur, Il 45220","9204 Riverside Rd, Decatur, Il 45220",Decatur,IL,Illinois,45220,Decatur County,USA,Owned,2,11/21/2024,15,1.2,Bronze,Active,Yes - Credit Card,2/10/2015,26/1/2015,76,3,9,2287.05,No,tech-support,Desktop Support Engineer,Buckeye Technology Group,3,Unemployed,$60K-$100K,JD,56700,0,56700,$100K-$250K,,Preferred Plus,772,67,Medium,2,2 prior claim(s) on record,N,No,No,No,No,cross-fit,3,2,No,,,Yes,No,Sandra Nguyen,AGT-4294,Heartland Insurance Services,0ebb387d6e3a72a8,Verified,1/01/2012,DEV-40446C9B7629,Unknown,Safari,192.168.152.14,No,Bank of America,de9d831d15220ff9,3341,TOK-2010189269F5D093,Money Order,0,No,Yes,No,No,2,0,No,No
CUST-IL-3315-3224,Customer,331595,Brenda,M,Sanchez,Brenda M. Sanchez,7/2/1987,39,Female,Single,unmarried,A+,Permanent Resident,5210,IL,DL-IL-35586992,brenda61@verizon.net,bsanchez@repairs.net,(217) 592-6272,,,SMS Text,English,No,Yes,Opted In - Email Only,Yes,Email and Postal Mail,Both Electronic and Paper,"1330 Park St, Bloomington, Il 45453","1330 Park St, Bloomington, Il 45453",Bloomington,IL,Illinois,45453,Bloomington County,USA,Rented,8,12/21/2006,230,19.2,Gold,Active,No - Manual Payment,16/3/2015,10/8/2015,79,8,2,17339.7,No,craft-repair,HVAC Technician,Central States Insurance Group,3,Self-Employed,$60K-$100K,MD,68600,-22300,46300,$50K-$100K,,Preferred,721,76,High,3,3 prior claim(s) on record,Y,No,No,No,Yes,bungie-jumping,3,3,No,,LinkedIn,No,Yes,Kevin Fitzgerald,AGT-8120,Lakefront Coverage Group,7b1f881c70016b64,Verified,8/01/2015,DEV-7441D5647684,iPad,Edge,192.168.127.124,No,Chase,92efbf70e1b349f4,8374,TOK-B50DA50FE6AEFD6D,ACH/Bank Transfer,3,No,No,No,No,0,2,No,No
CUST-OH-3800-1140,Customer,380067,Sharon,D,Phillips,Sharon D. Phillips,3/5/1983,43,Female,Other,own-child,B-,US Citizen,7883,OH,DL-OH-21341093,sharon.phillips@comcast.net,sphillips@support.tech,(937) 498-4746,(216) 741-9196,(937) 556-9588,Email,English,No,Yes,Opted In - Email Only,Yes,Email and Postal Mail,Both Electronic and Paper,"4193 Liberty Pkwy, Elyria, Oh 47484","4193 Liberty Pkwy, Elyria, Oh 47484",Elyria,OH,Ohio,47484,Elyria County,USA,Owned,18,4/21/2005,250,20.8,Gold,Active,Yes - ACH Bank Draft,3/2/2015,23/1/2015,95,3,21,25912.5,No,tech-support,Desktop Support Engineer,Buckeye Technology Group,13,Full-Time,$30K-$60K,JD,47900,-73400,-25500,<$50K,,Non-Standard,554,42,Medium,2,2 prior claim(s) on record,N,No,No,No,No,polo,3,1,No,,Facebook,No,No,Nancy Bergman,AGT-9526,Heartland Insurance Services,14f906cd3d5a6d3e,Pending,9/01/2015,DEV-8717E86612F5,Android,Safari,192.168.45.26,No,Wells Fargo,d7bc758286b8bca6,8601,TOK-2C758085326F2CFC,Credit Card,0,No,No,No,No,5,1,No,No
CUST-IL-7015-9314,Customer,701521,Kathleen,C,Rivera,Kathleen C. Rivera,3/24/1982,44,Female,Other,other-relative,A+,US Citizen,5573,IL,DL-IL-23976897,rivera.k1@yahoo.com,krivera@industrial.biz,(773) 851-4199,(217) 876-7284,,Postal Mail,English,No,Yes,Opted In - Postal Only,Yes,Email and Postal Mail,Online Portal Only,"8972 Walnut Ln, Evanston, Il 43598","8972 Walnut Ln, Evanston, Il 43598",Evanston,IL,Illinois,43598,Evanston County,USA,Owned,16,8/22/2003,270,22.5,Gold,Active,No - Manual Payment,3/5/2015,4/10/2015,78,10,55,23195.7,No,machine-op-inspct,Quality Inspector,Central States Insurance Group,17,Retired,<$30K,Associate,47200,0,47200,$50K-$100K,,Preferred,720,100,High,3,3 prior claim(s) on record,Y,No,No,Yes,Yes,paintball,2,2,No,Dog,LinkedIn,Yes,Yes,Lisa Sullivan,AGT-4251,Tri-State Coverage Associates,732d731be7b1ab9d,Verified,5/01/2010,DEV-FA1256DEE933,Desktop/Windows,Firefox,192.168.54.192,No,Fifth Third,5e17c3fbbe4e07a9,8496,TOK-9D0A1BD07B70EC65,ACH/Bank Transfer,3,No,No,No,No,3,4,No,No
CUST-IN-3607-7128,Customer,360770,Heather,W,Hernandez,Heather W. Hernandez,3/19/2000,26,Female,Single,unmarried,AB-,US Citizen,8597,IN,DL-IN-17100385,hhernandez4@verizon.net,hhernandez@repairs.net,(574) 707-4706,(317) 582-4995,,Email,English,No,Yes,Opted In - Email Only,Yes,SMS and Email,Electronic (PDF via Email),"8744 Cedar Terr, Indianapolis, In 45794","8744 Cedar Terr, Indianapolis, In 45794",Indianapolis,IN,Indiana,45794,Indianapolis County,USA,Rented,4,9/21/2020,65,5.4,Silver,Active,Yes - Credit Card,6/6/2015,19/4/2015,71,10,36,6960.85,No,craft-repair,Welder,Keystone Industrial Corp.,1,Retired,$100K-$200K,High School,0,-41500,-41500,<$50K,,Non-Standard,593,94,High,2,2 prior claim(s) on record,N,No,No,Yes,No,camping,3,2,No,Cat,Instagram,No,Yes,David Fitzgerald,AGT-8328,Midwest Auto Insurance Agency,b93d486fc3db0d8d,Not Started,10/01/2011,DEV-35D42D307A55,Unknown,Safari,192.168.234.42,No,US Bank,987a25853e69f337,9930,TOK-2EBFA0146027351E,Credit Card,0,No,Yes,No,No,2,0,No,No
CUST-OH-9587-6984,Customer,958785,Jason,R,Flores,Jason R. Flores,8/6/1969,57,Male,Other,own-child,O+,US Citizen,1452,OH,DL-OH-13552491,jason475@outlook.com,jflores@yahoo.com,(440) 485-9669,(614) 449-6116,,Email,English,No,Yes,Opted In - Email Only,Yes,Email Primary / Postal for Legal Notices,Online Portal Only,"2368 Willow Ln, Mentor, Oh 43652","2368 Willow Ln, Mentor, Oh 43652",Mentor,OH,Ohio,43652,Mentor County,USA,Owned,14,7/21/1986,475,39.6,Platinum,Active,Yes - ACH Bank Draft,15/8/2015,18/2/2015,73,2,19,48155.5,No,adm-clerical,Employed,Summit Medical Center,3,Full-Time,$30K-$60K,Masters,67400,-83200,-15800,<$50K,,Standard,657,72,High,2,2 prior claim(s) on record,N,No,No,No,Yes,skydiving,1,1,No,Cat,Instagram,No,No,Maria Nguyen,AGT-6773,Heartland Insurance Services,789aa757cfb18bfa,Verified,8/01/2014,DEV-3454A5C9A254,iPhone,Safari,192.168.28.212,No,Bank of America,e6df91698e3c75ed,3688,TOK-5D09BFCC6CACE401,Credit Card,0,No,No,No,No,1,6,No,No
CUST-IN-7979-6345,Customer,797934,Barbara,T,Lopez,Barbara T. Lopez,5/17/1999,27,Female,Other,own-child,O-,Permanent Resident,9421,IN,DL-IN-52260827,blopez90@gmail.com,blopez@att.net,(574) 347-2236,,,Email,English,No,Yes,Opted In - Postal Only,Yes,SMS and Email,Both Electronic and Paper,"3167 Prairie Cir, Indianapolis, In 47170","3167 Prairie Cir, Indianapolis, In 47170",Indianapolis,IN,Indiana,47170,Indianapolis County,USA,Owned,1,9/22/2019,77,6.4,Silver,Active,Yes - Credit Card,21/8/2015,21/7/2015,60,4,25,6200.04,No,adm-clerical,Employed,Cardinal Health Systems,4,Full-Time,<$30K,High School,56400,-32800,23600,$50K-$100K,,Preferred,711,84,High,2,2 prior claim(s) on record,N,No,No,No,Yes,base-jumping,3,3,No,Dog,,No,No,Patricia Bergman,AGT-2950,Central Midwest Agency,9a6625012c9f50de,Verified,1/01/2011,DEV-0912E8AB4730,Android,Safari,192.168.245.163,No,Capital One,51661536ee75be0f,6245,TOK-DE52414D34061D8F,ACH/Bank Transfer,0,No,No,No,No,0,0,No,No
CUST-OH-8839-5151,Customer,883980,Pamela,B,Howard,Pamela B. Howard,10/23/1983,43,Female,Single,unmarried,AB-,US Citizen,7041,OH,DL-OH-94010829,pamela791@protonmail.com,phoward@specialists.com,(419) 557-7906,(440) 746-8878,,SMS Text,Hindi,No,Yes,Opted Out - No Marketing,Yes,Postal Mail Only,Online Portal Only,"4964 Lincoln Pl, Dublin, Oh 45581","4964 Lincoln Pl, Dublin, Oh 45581",Dublin,OH,Ohio,45581,Dublin County,USA,Owned,2,10/21/2004,256,21.3,Gold,Active,Yes - Credit Card,5/4/2015,28/9/2015,97,10,97,25666.56,No,prof-specialty,Engineer,Metro Transit Authority,4,Full-Time,$60K-$100K,MD,56700,-65600,-8900,<$50K,,Standard,678,4,Low,3,3 prior claim(s) on record,N,No,No,No,No,golf,3,1,No,Dog,,Yes,Yes,Michael Nguyen,AGT-3167,Central Midwest Agency,c91442b886a786fc,Failed,10/01/2015,DEV-0602792AA07C,Desktop/Windows,Chrome,192.168.66.56,No,PNC,0248f4f49dd60117,4950,TOK-816398D72FAAEB18,Debit Card,0,No,No,No,No,5,8,No,No
CUST-IL-3406-9216,Customer,340614,Emily,J,Ruiz,Emily J. Ruiz,7/20/1989,37,Female,Single,not-in-family,O-,US Citizen,3221,IL,DL-IL-51667970,ruiz.e9@live.com,eruiz@craftsmen.biz,(773) 804-3696,(815) 728-9992,,Postal Mail,English,No,Yes,Opted In - Postal Only,No,Email and Postal Mail,Paper Copy via Postal Mail,"4987 Hillcrest Dr, Joliet, Il 44654","4987 Hillcrest Dr, Joliet, Il 44654",Joliet,IL,Illinois,44654,Joliet County,USA,Owned,2,1/21/2007,229,19.1,Gold,Active,No - Manual Payment,6/10/2015,12/5/2015,80,4,93,23131.29,No,craft-repair,Welder,Midwest Manufacturing Co.,13,Full-Time,$60K-$100K,MD,65600,0,65600,$100K-$250K,,Preferred Plus,786,31,Low,0,0 prior claim(s) on record,N,No,No,No,Yes,paintball,2,2,No,,Twitter/X,Yes,No,Thomas Bergman,AGT-9633,Heartland Insurance Services,9e87391e8761c819,Verified,6/01/2012,DEV-226859B5F4DA,iPad,Safari,192.168.180.12,No,Fifth Third,0acf5202137850e4,4722,TOK-2EE27D086093CD7C,Check,0,No,No,No,No,4,7,No,No
