:ID,:LABEL,transaction_id,transaction_type,linked_claim_id,linked_policy_number,amount_usd,payment_account_id,payment_routing_hash,payment_method,transaction_date,bank_name,routing_number_hash,account_type,transaction_status,fraud_flag,velocity_flag,round_amount_flag,payee_name,payee_entity_id,payment_channel,is_shared_account_flag,counterparty_entity_type,days_to_payment,suspicious_timing_flag
TXN-000506,FinancialTransaction,TXN-000506,Premium Payment,,935442,3674.0,PAY-C8DBE38343,6a87b616fe40e696,ACH,3/9/2015,Chase,e45e8eef271a,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,Hospital,5,No
TXN-000507,FinancialTransaction,TXN-000507,Premium Payment,,106873,6050.99,PAY-2794074260,ac052cbf4cecc69c,Credit Card,17/9/2015,Citibank,f21fa507b3f2,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,48,No
TXN-000508,FinancialTransaction,TXN-000508,Claim Payment,CLM-563878,563878,87100.0,PAY-4030FCE880,75016538ced6816b,Direct Deposit,,BOA,c0237b5af8de,Checking,Cleared,No,No,Yes,Medical Provider,CLM-563878,ACH,No,Unknown,60,No
TXN-000509,FinancialTransaction,TXN-000509,Premium Payment,,563878,7184.94,PAY-4030FCE880,75016538ced6816b,ACH,11/11/2015,Citibank,7872f49faac5,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,Yes,Customer,46,No
TXN-000510,FinancialTransaction,TXN-000510,Premium Payment,,620855,5032.44,PAY-74E9A68325,839773f56674fe60,ACH,24/4/2015,Wells Fargo,9b1cf73b8602,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Hospital,37,No
TXN-000511,FinancialTransaction,TXN-000511,Claim Payment,CLM-583169,583169,64800.0,PAY-0A868105D8,d454a7fbf36a14d9,ACH,6/3/2015,BOA,f1d3c731bfb0,Checking,Cleared,No,Yes,Yes,Medical Provider,CLM-583169,Unknown,No,RepairShop,54,No
TXN-000512,FinancialTransaction,TXN-000512,Premium Payment,,583169,5588.43,PAY-0A868105D8,d454a7fbf36a14d9,ACH,5/10/2015,Chase,a587ff73e3bb,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Hospital,32,No
TXN-000513,FinancialTransaction,TXN-000513,Claim Payment,CLM-337677,337677,70400.0,PAY-E5865B321D,6c25edc3435e758d,Check,15/6/2015,Chase,8a41eb46774a,Checking,Cleared,No,No,Yes,Medical Provider,CLM-337677,Check,No,Customer,8,No
TXN-000514,FinancialTransaction,TXN-000514,Premium Payment,,337677,5924.06,PAY-E5865B321D,6c25edc3435e758d,Check,25/9/2015,BOA,6bc65cb781fc,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Lawyer,38,No
TXN-000515,FinancialTransaction,TXN-000515,Claim Payment,CLM-445973,445973,57860.0,PAY-386F08ED0F,94b1df4212ec144f,Credit Card,22/1/2015,Wells Fargo,080add81554f,Checking,Cleared,No,Yes,No,Attorney,CLM-445973,Venmo,No,Hospital,39,No
TXN-000516,FinancialTransaction,TXN-000516,Premium Payment,,445973,5040.13,PAY-386F08ED0F,94b1df4212ec144f,Check,17/9/2015,Chase,9c074700c3f5,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,Yes,Customer,30,No
TXN-000517,FinancialTransaction,TXN-000517,Claim Payment,CLM-156694,156694,6240.0,PAY-E756C37649,6939323d24bb0432,Wire Transfer,3/10/2015,Citibank,1dac37a8dc47,Checking,Cleared,No,No,No,Repair Shop,CLM-156694,Venmo,No,Unknown,21,No
TXN-000518,FinancialTransaction,TXN-000518,Premium Payment,,156694,578.42,PAY-E756C37649,6939323d24bb0432,ACH,19/8/2015,Citibank,05208aa9dda2,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,RepairShop,36,No
TXN-000519,FinancialTransaction,TXN-000519,Premium Payment,,421940,6710.37,PAY-B8B44E0A8E,b9e5aaecbccf6c9b,ACH,15/10/2015,Citibank,8476d1775e0f,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Lawyer,7,No
TXN-000520,FinancialTransaction,TXN-000520,Premium Payment,,613226,7375.61,PAY-E6BFEC02A4,2feba1324cd47cad,Credit Card,19/4/2015,BOA,104ee7345ffb,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Hospital,53,No
TXN-000521,FinancialTransaction,TXN-000521,Claim Payment,CLM-804410,804410,39480.0,PAY-C058646851,aa05ac49280459c9,Direct Deposit,5/11/2015,Wells Fargo,95df9ad8d261,Checking,Pending,No,No,No,Lienholder,CLM-804410,Venmo,No,Hospital,29,No
TXN-000522,FinancialTransaction,TXN-000522,Premium Payment,,804410,4082.44,PAY-C058646851,aa05ac49280459c9,ACH,27/2/2015,Citibank,4a3148942a1d,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,RepairShop,12,No
TXN-000523,FinancialTransaction,TXN-000523,Premium Payment,,553565,6169.28,PAY-527B43684C,93acc77d5c2e2b1e,ACH,11/9/2015,Chase,e8e701d72d87,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Unknown,20,No
TXN-000524,FinancialTransaction,TXN-000524,Premium Payment,,399524,6379.51,PAY-28833FA9A8,67d93f04f6d8cbfc,Check,2/9/2015,Citibank,87b95e71c3f8,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,Yes,Hospital,26,No
TXN-000525,FinancialTransaction,TXN-000525,Claim Payment,CLM-331595,331595,74200.0,PAY-1990F190F9,eea07f8fc0f613b1,Check,20/7/2015,Citibank,a908879a9082,Checking,Flagged,No,Yes,Yes,Insured,CLM-331595,Wire,No,RepairShop,5,No
TXN-000526,FinancialTransaction,TXN-000526,Premium Payment,,331595,6742.73,PAY-1990F190F9,eea07f8fc0f613b1,Credit Card,20/1/2015,Citibank,c0ccdb6427b9,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,RepairShop,39,No
TXN-000527,FinancialTransaction,TXN-000527,Premium Payment,,380067,6151.4,PAY-C9B202C8AA,ee0beda9d3a977cc,Check,18/3/2015,BOA,35a9c151907f,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Lawyer,7,No
TXN-000528,FinancialTransaction,TXN-000528,Premium Payment,,701521,3679.63,PAY-1119A7BA35,e0d4bdb39c2f4326,ACH,28/6/2015,Wells Fargo,5d5135261b76,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,RepairShop,44,No
TXN-000529,FinancialTransaction,TXN-000529,Claim Payment,CLM-360770,360770,52200.0,PAY-57DAEE7D4A,17e3b35bd12b3bb1,ACH,,BOA,0ab5fc43c03c,Savings,Cleared,No,No,Yes,Medical Provider,CLM-360770,Check,No,RepairShop,53,No
TXN-000530,FinancialTransaction,TXN-000530,Premium Payment,,360770,4612.19,PAY-57DAEE7D4A,17e3b35bd12b3bb1,ACH,2/7/2015,Citibank,40239a73db54,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,RepairShop,39,No
TXN-000531,FinancialTransaction,TXN-000531,Claim Payment,CLM-958785,958785,78000.0,PAY-41C7790788,5b2c3f7b406d93cd,ACH,,Wells Fargo,0872d3b87811,Checking,Cleared,No,No,Yes,Repair Shop,CLM-958785,Wire,No,Hospital,50,No
TXN-000532,FinancialTransaction,TXN-000532,Premium Payment,,958785,7479.36,PAY-41C7790788,5b2c3f7b406d93cd,ACH,14/9/2015,Chase,260a0c930be7,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,RepairShop,53,No
TXN-000533,FinancialTransaction,TXN-000533,Claim Payment,CLM-797934,797934,67200.0,PAY-3A8CB480B3,579a8d61f55fd569,ACH,,Chase,46e5f9262753,Checking,Cleared,No,No,Yes,Attorney,CLM-797934,Venmo,No,RepairShop,25,No
TXN-000534,FinancialTransaction,TXN-000534,Premium Payment,,797934,6819.59,PAY-3A8CB480B3,579a8d61f55fd569,Check,13/1/2015,Chase,09d261cbafff,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,RepairShop,21,No
TXN-000535,FinancialTransaction,TXN-000535,Claim Payment,CLM-883980,883980,63250.0,PAY-BD37E9E0FC,dfa1b2a97f68b5e5,Check,,Citibank,1dd42e0e4e7f,Savings,Flagged,No,No,No,Lienholder,CLM-883980,ACH,No,RepairShop,32,No
TXN-000536,FinancialTransaction,TXN-000536,Premium Payment,,883980,6009.59,PAY-BD37E9E0FC,dfa1b2a97f68b5e5,ACH,25/1/2015,Chase,41dd7211131c,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Unknown,42,No
TXN-000537,FinancialTransaction,TXN-000537,Premium Payment,,340614,6916.85,PAY-B79EB99E0E,5acc4f53fe8c58b1,Credit Card,16/9/2015,BOA,ff7255671e3d,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Hospital,43,No
TXN-000538,FinancialTransaction,TXN-000538,Claim Payment,CLM-435784,435784,65040.0,PAY-5797524B7F,d6355c746f799903,ACH,24/12/2015,Citibank,540af9249b48,Checking,Pending,No,No,No,Repair Shop,CLM-435784,Unknown,No,RepairShop,4,No
TXN-000539,FinancialTransaction,TXN-000539,Premium Payment,,435784,6414.78,PAY-5797524B7F,d6355c746f799903,ACH,10/10/2015,Wells Fargo,97ed15ec2345,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Customer,6,No
TXN-000540,FinancialTransaction,TXN-000540,Claim Payment,CLM-563837,563837,82800.0,PAY-A2FB82C9A7,5de54d0fa5a95c03,Credit Card,3/7/2015,Citibank,9ff9c82e83e6,Checking,Pending,No,Yes,Yes,Repair Shop,CLM-563837,Check,No,Customer,14,No
TXN-000541,FinancialTransaction,TXN-000541,Premium Payment,,563837,7315.31,PAY-A2FB82C9A7,5de54d0fa5a95c03,Check,7/2/2015,BOA,459a351e052e,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Customer,53,No
TXN-000542,FinancialTransaction,TXN-000542,Claim Payment,CLM-200827,200827,61700.0,PAY-15FFDC008B,b8d91a92ad34bde7,Direct Deposit,11/10/2015,Wells Fargo,b5324be3b8d1,Savings,Cleared,No,No,Yes,Attorney,CLM-200827,Unknown,No,Lawyer,9,No
TXN-000543,FinancialTransaction,TXN-000543,Premium Payment,,200827,4968.77,PAY-15FFDC008B,b8d91a92ad34bde7,Check,6/5/2015,Citibank,dd290c74d2f3,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Unknown,57,No
TXN-000544,FinancialTransaction,TXN-000544,Claim Payment,CLM-533941,533941,78100.0,PAY-FF0A6F2164,a7bfb65ab0dc5a76,Check,6/10/2015,BOA,2e7a813072af,Checking,Flagged,No,Yes,Yes,Repair Shop,CLM-533941,Venmo,No,Customer,38,No
TXN-000545,FinancialTransaction,TXN-000545,Premium Payment,,533941,6926.34,PAY-FF0A6F2164,a7bfb65ab0dc5a76,Check,1/5/2015,Chase,d3b64bc7244e,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,58,No
TXN-000546,FinancialTransaction,TXN-000546,Claim Payment,CLM-265026,265026,65520.0,PAY-DDBCCD2007,5b9ea8bd5eb1ad8b,Credit Card,24/5/2015,BOA,501bb552e079,Checking,Cleared,No,Yes,No,Attorney,CLM-265026,ACH,No,Customer,49,No
TXN-000547,FinancialTransaction,TXN-000547,Premium Payment,,265026,5853.52,PAY-DDBCCD2007,5b9ea8bd5eb1ad8b,ACH,19/2/2015,Wells Fargo,8e2489a6e418,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Lawyer,41,No
TXN-000548,FinancialTransaction,TXN-000548,Claim Payment,CLM-354481,354481,4500.0,PAY-A776696283,deb3b1767ea5e22b,Check,12/4/2015,Citibank,11ac3298c3b9,Savings,Cleared,No,No,Yes,Insured,CLM-354481,Unknown,No,Hospital,52,No
TXN-000549,FinancialTransaction,TXN-000549,Premium Payment,,354481,368.11,PAY-A776696283,deb3b1767ea5e22b,ACH,3/6/2015,Citibank,4ef993fcba3f,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Unknown,1,No
TXN-000550,FinancialTransaction,TXN-000550,Premium Payment,,566720,3513.45,PAY-77811AB2DA,552ca5d8b06b0f5e,Check,21/11/2015,Citibank,78658d9dde0b,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Hospital,49,No
TXN-000551,FinancialTransaction,TXN-000551,Claim Payment,CLM-832746,832746,5580.0,PAY-3FB71E2AEC,8224fe7209895f2f,Wire Transfer,,BOA,32a7a6e66209,Checking,Cleared,No,Yes,No,Lienholder,CLM-832746,Venmo,No,Lawyer,10,No
TXN-000552,FinancialTransaction,TXN-000552,Premium Payment,,832746,448.69,PAY-3FB71E2AEC,8224fe7209895f2f,ACH,8/5/2015,Chase,3ab594b1b381,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Unknown,43,No
TXN-000553,FinancialTransaction,TXN-000553,Claim Payment,CLM-386690,386690,3600.0,PAY-08952029B7,ccfa0878b976f7f8,Direct Deposit,22/10/2015,BOA,ffbe70019121,Checking,Pending,Yes,No,Yes,Lienholder,CLM-386690,Wire,No,Hospital,10,No
TXN-000554,FinancialTransaction,TXN-000554,Premium Payment,,386690,311.95,PAY-08952029B7,ccfa0878b976f7f8,ACH,7/1/2015,Wells Fargo,bfd66f895983,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Lawyer,29,No
TXN-000555,FinancialTransaction,TXN-000555,Premium Payment,,979285,239.83,PAY-0209CD8C85,711359d77cca30da,ACH,15/4/2015,Chase,0fba46d2109d,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,35,No
TXN-000556,FinancialTransaction,TXN-000556,Premium Payment,,594722,4460.26,PAY-B33FA551FE,0c48471f39cac394,ACH,10/8/2015,BOA,4ef209f9e93a,Savings,Pending,No,No,No,Insurance Carrier,,Unknown,No,Unknown,19,No
TXN-000557,FinancialTransaction,TXN-000557,Premium Payment,,216738,4388.03,PAY-57B591A96D,562e1650bae4acc6,Credit Card,17/3/2015,Wells Fargo,ba01623109b9,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Hospital,25,No
TXN-000558,FinancialTransaction,TXN-000558,Premium Payment,,369048,7157.87,PAY-9E4BAD4D0F,7b91ec30f8ce9041,Check,4/6/2015,Wells Fargo,3757f8b99d86,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,Lawyer,40,No
TXN-000559,FinancialTransaction,TXN-000559,Claim Payment,CLM-514424,514424,52560.0,PAY-6193FFC645,4c3359d047d41d33,ACH,22/2/2015,Chase,56b0e5448260,Savings,Cleared,No,No,No,Repair Shop,CLM-514424,Venmo,No,RepairShop,37,No
TXN-000560,FinancialTransaction,TXN-000560,Premium Payment,,514424,4502.3,PAY-6193FFC645,4c3359d047d41d33,Check,10/5/2015,BOA,4e0eb58cd2f7,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Unknown,29,No
TXN-000561,FinancialTransaction,TXN-000561,Claim Payment,CLM-954191,954191,44110.0,PAY-D62AFD2BAF,372a67ef862eacb5,ACH,,Citibank,22c70ca342f1,Savings,Cleared,No,No,No,Repair Shop,CLM-954191,ACH,No,RepairShop,13,No
TXN-000562,FinancialTransaction,TXN-000562,Premium Payment,,954191,4458.87,PAY-D62AFD2BAF,372a67ef862eacb5,Credit Card,28/9/2015,Citibank,af8ba20fea5a,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Customer,14,No
TXN-000563,FinancialTransaction,TXN-000563,Claim Payment,CLM-150181,150181,74360.0,PAY-C8AF5C35F0,2c2868d716820a35,Credit Card,20/3/2015,Citibank,9cfe58d2f69f,Checking,Cleared,No,No,No,Repair Shop,CLM-150181,ACH,No,Unknown,44,No
TXN-000564,FinancialTransaction,TXN-000564,Premium Payment,,150181,7345.16,PAY-C8AF5C35F0,2c2868d716820a35,Credit Card,25/11/2015,Wells Fargo,02892788dc78,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Lawyer,57,No
TXN-000565,FinancialTransaction,TXN-000565,Premium Payment,,388671,581.44,PAY-116EB226CF,2f251c018f9b8201,Check,5/12/2015,Citibank,671f5cf5ad42,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Lawyer,21,No
TXN-000566,FinancialTransaction,TXN-000566,Claim Payment,CLM-457244,457244,62280.0,PAY-2F347D9391,ea55d7457736f8fe,Wire Transfer,,Chase,7691200aa8f8,Checking,Cleared,No,No,No,Insured,CLM-457244,Check,No,Unknown,20,No
TXN-000567,FinancialTransaction,TXN-000567,Premium Payment,,457244,5475.23,PAY-2F347D9391,ea55d7457736f8fe,Check,1/3/2015,Wells Fargo,643fa4971a9f,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Customer,37,No
TXN-000568,FinancialTransaction,TXN-000568,Claim Payment,CLM-206667,206667,26730.0,PAY-8A9B3F1A72,4fea46fa8d0d8aea,Wire Transfer,,BOA,ddedc03e92a1,Checking,Cleared,No,No,No,Repair Shop,CLM-206667,Wire,Yes,Unknown,51,No
TXN-000569,FinancialTransaction,TXN-000569,Premium Payment,,206667,2412.66,PAY-8A9B3F1A72,4fea46fa8d0d8aea,ACH,4/2/2015,Wells Fargo,79a4bf17d06e,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Hospital,59,No
TXN-000570,FinancialTransaction,TXN-000570,Claim Payment,CLM-745200,745200,66200.0,PAY-7B6A3801CF,8608302eda2ed3df,ACH,,Wells Fargo,c6800368faf2,Checking,Pending,No,No,Yes,Medical Provider,CLM-745200,Zelle,No,Lawyer,44,No
TXN-000571,FinancialTransaction,TXN-000571,Premium Payment,,745200,6028.86,PAY-7B6A3801CF,8608302eda2ed3df,ACH,24/5/2015,Wells Fargo,8da10327d1ce,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,20,No
TXN-000572,FinancialTransaction,TXN-000572,Claim Payment,CLM-412703,412703,45500.0,PAY-59B38C2C1B,6ddcb14f6b61cc20,Direct Deposit,,Wells Fargo,2c0340ef0806,Savings,Cleared,No,No,Yes,Attorney,CLM-412703,Unknown,No,Lawyer,59,No
TXN-000573,FinancialTransaction,TXN-000573,Premium Payment,,412703,4318.55,PAY-59B38C2C1B,6ddcb14f6b61cc20,Check,4/3/2015,Chase,29f9e94da8f3,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Customer,60,No
TXN-000574,FinancialTransaction,TXN-000574,Premium Payment,,736771,4962.59,PAY-61AE093B60,7b505db07c08850b,Check,26/9/2015,BOA,8f9cfe83f262,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Unknown,28,No
TXN-000575,FinancialTransaction,TXN-000575,Premium Payment,,347984,4089.09,PAY-9EE0CD56F5,812f96b54535bf69,ACH,22/5/2015,BOA,944bc009c9ff,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Lawyer,46,No
TXN-000576,FinancialTransaction,TXN-000576,Premium Payment,,626074,3790.34,PAY-81C2EC24CF,dcef0527edf1ed82,Check,24/5/2015,Citibank,40168cac65ec,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Hospital,59,No
TXN-000577,FinancialTransaction,TXN-000577,Claim Payment,CLM-218109,218109,62920.0,PAY-F1AB679548,27f52aa6a99cd106,Wire Transfer,28/3/2015,Wells Fargo,51ad7c8ca550,Savings,Cleared,No,No,No,Insured,CLM-218109,Check,No,Customer,23,No
TXN-000578,FinancialTransaction,TXN-000578,Premium Payment,,218109,6098.95,PAY-F1AB679548,27f52aa6a99cd106,ACH,28/7/2015,BOA,332b27bc7893,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,Yes,Customer,6,No
TXN-000579,FinancialTransaction,TXN-000579,Claim Payment,CLM-999435,999435,49950.0,PAY-38721165A5,177bcb90337f9853,Direct Deposit,3/12/2015,Chase,c0dbd2d1a2aa,Checking,Pending,No,No,No,Medical Provider,CLM-999435,Check,No,RepairShop,38,No
TXN-000580,FinancialTransaction,TXN-000580,Premium Payment,,999435,4630.11,PAY-38721165A5,177bcb90337f9853,ACH,14/7/2015,Wells Fargo,7fad7639bedf,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Lawyer,1,No
TXN-000581,FinancialTransaction,TXN-000581,Claim Payment,CLM-858060,858060,56430.0,PAY-5AF99ACE65,0ea4719d628d332b,Credit Card,7/3/2015,Citibank,c19cc739e0b6,Checking,Cleared,No,No,No,Lienholder,CLM-858060,Wire,No,Unknown,40,No
TXN-000582,FinancialTransaction,TXN-000582,Premium Payment,,858060,5722.73,PAY-5AF99ACE65,0ea4719d628d332b,Credit Card,20/12/2015,Citibank,24b17531fdda,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Customer,33,No
TXN-000583,FinancialTransaction,TXN-000583,Claim Payment,CLM-500384,500384,100210.0,PAY-3283286ECF,f6af86dbc5eae929,Check,,BOA,2e1d4aaaae4d,Checking,Flagged,No,No,No,Medical Provider,CLM-500384,Zelle,No,Hospital,26,No
TXN-000584,FinancialTransaction,TXN-000584,Premium Payment,,500384,10011.67,PAY-3283286ECF,f6af86dbc5eae929,ACH,8/6/2015,Wells Fargo,a9e992606de7,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Hospital,55,No
TXN-000585,FinancialTransaction,TXN-000585,Claim Payment,CLM-903785,903785,49140.0,PAY-16F3C69599,41ed7f367c5c92f9,ACH,,Chase,b2e4d1346774,Savings,Cleared,No,No,No,Insured,CLM-903785,Zelle,No,Unknown,9,No
TXN-000586,FinancialTransaction,TXN-000586,Premium Payment,,903785,4661.5,PAY-16F3C69599,41ed7f367c5c92f9,ACH,5/12/2015,BOA,83434825b994,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,Yes,Hospital,55,No
TXN-000587,FinancialTransaction,TXN-000587,Claim Payment,CLM-873859,873859,66840.0,PAY-A5EB121528,0889633e8427ded3,Wire Transfer,4/12/2015,Wells Fargo,9a4646cbf8f3,Checking,Cleared,No,No,No,Lienholder,CLM-873859,Unknown,No,RepairShop,19,No
TXN-000588,FinancialTransaction,TXN-000588,Premium Payment,,873859,6238.39,PAY-A5EB121528,0889633e8427ded3,ACH,26/7/2015,BOA,76ec4d7db1e3,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Unknown,4,No
TXN-000589,FinancialTransaction,TXN-000589,Claim Payment,CLM-204294,204294,62460.0,PAY-62DA96A26B,03ddce1cd90d068e,Wire Transfer,26/4/2015,Wells Fargo,dcee3ff3e327,Checking,Reversed,No,No,No,Medical Provider,CLM-204294,Wire,No,Hospital,24,No
TXN-000590,FinancialTransaction,TXN-000590,Premium Payment,,204294,5767.08,PAY-62DA96A26B,03ddce1cd90d068e,Credit Card,1/2/2015,Wells Fargo,919e344bf9f2,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,58,No
TXN-000591,FinancialTransaction,TXN-000591,Claim Payment,CLM-467106,467106,62810.0,PAY-352793BF9B,b284728fb830619b,Credit Card,9/4/2015,Citibank,f1a20a0844f0,Checking,Cleared,No,No,No,Medical Provider,CLM-467106,Zelle,No,Hospital,36,No
TXN-000592,FinancialTransaction,TXN-000592,Premium Payment,,467106,5322.42,PAY-352793BF9B,b284728fb830619b,ACH,22/9/2015,BOA,589c427ba63e,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Lawyer,4,No
TXN-000593,FinancialTransaction,TXN-000593,Premium Payment,,357713,4812.93,PAY-4BB070EEC9,f9180305216b83ab,ACH,12/11/2015,Chase,f2c43b6f676d,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Unknown,1,No
TXN-000594,FinancialTransaction,TXN-000594,Premium Payment,,890026,4292.39,PAY-66427F14E3,b2def687094de0d1,ACH,9/5/2015,Wells Fargo,c816a4a2dee9,Savings,Pending,No,No,No,Insurance Carrier,,Wire,No,Hospital,46,No
TXN-000595,FinancialTransaction,TXN-000595,Premium Payment,,751612,4971.81,PAY-57282CCD52,91630d287db442e2,ACH,11/1/2015,BOA,570e71b342da,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Hospital,36,No
TXN-000596,FinancialTransaction,TXN-000596,Premium Payment,,876680,4306.69,PAY-D0BB977705,eccc998440cadd6f,ACH,27/5/2015,Wells Fargo,6a16a6cb019c,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,53,No
TXN-000597,FinancialTransaction,TXN-000597,Claim Payment,CLM-756981,756981,65520.0,PAY-C199FAC679,9f7c4e7ab9588eb9,Wire Transfer,,Citibank,380b4831bbc5,Checking,Pending,No,No,No,Insured,CLM-756981,Wire,Yes,Lawyer,23,No
TXN-000598,FinancialTransaction,TXN-000598,Premium Payment,,756981,5423.82,PAY-C199FAC679,9f7c4e7ab9588eb9,ACH,11/3/2015,Chase,c2267a1949a7,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Lawyer,8,No
TXN-000599,FinancialTransaction,TXN-000599,Premium Payment,,121439,4628.01,PAY-16AE586CB3,d89168ba0961d87f,ACH,17/7/2015,Chase,7bd992e9cabb,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,RepairShop,56,No
TXN-000600,FinancialTransaction,TXN-000600,Claim Payment,CLM-411289,411289,5220.0,PAY-1D488F7DED,42f8e3bddab1d498,Wire Transfer,20/3/2015,Wells Fargo,68d09b5e45d4,Checking,Reversed,No,No,No,Lienholder,CLM-411289,Check,No,Lawyer,19,No
TXN-000601,FinancialTransaction,TXN-000601,Premium Payment,,411289,498.61,PAY-1D488F7DED,42f8e3bddab1d498,Check,17/11/2015,Wells Fargo,0fbcdc133cd6,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Hospital,56,No
TXN-000602,FinancialTransaction,TXN-000602,Claim Payment,CLM-538466,538466,73320.0,PAY-85E0C2650F,fc30a8b34d30e3e3,Direct Deposit,16/4/2015,Wells Fargo,b51410406214,Savings,Cleared,No,No,No,Attorney,CLM-538466,Check,No,Hospital,2,No
TXN-000603,FinancialTransaction,TXN-000603,Premium Payment,,538466,7306.72,PAY-85E0C2650F,fc30a8b34d30e3e3,Check,4/6/2015,Wells Fargo,f786c1107a58,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Lawyer,16,No
TXN-000604,FinancialTransaction,TXN-000604,Premium Payment,,932097,6292.69,PAY-8FC2922FED,c54760554e06c27a,ACH,15/11/2015,Wells Fargo,c9338f202537,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Hospital,28,No
TXN-000605,FinancialTransaction,TXN-000605,Premium Payment,,463727,287.14,PAY-27AA4C4DB2,58a3b99ed4e4cfeb,Check,15/7/2015,Chase,ad2665efe271,Savings,Cleared,No,No,No,Insurance Carrier,,Check,Yes,Lawyer,45,No
TXN-000606,FinancialTransaction,TXN-000606,Claim Payment,CLM-552618,552618,76920.0,PAY-EB34718B8C,e881587626622cf4,Credit Card,4/10/2015,Chase,f29282aa081a,Savings,Cleared,No,No,No,Medical Provider,CLM-552618,Venmo,No,RepairShop,38,No
TXN-000607,FinancialTransaction,TXN-000607,Premium Payment,,552618,7722.61,PAY-EB34718B8C,e881587626622cf4,Check,3/11/2015,Wells Fargo,9f4850be6554,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,26,No
TXN-000608,FinancialTransaction,TXN-000608,Premium Payment,,936638,7963.7,PAY-F4BF5B3CA0,e12787ccb8b78197,ACH,26/12/2015,Citibank,be22856525ff,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,RepairShop,41,No
TXN-000609,FinancialTransaction,TXN-000609,Premium Payment,,348814,4825.02,PAY-2156A84A5D,0496b45cfc848edf,Check,1/11/2015,Wells Fargo,3b8cd97879a9,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Unknown,21,No
